hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1438204802,false,0,0,0,0
0601160016,,false,0,0,27,0
1131050515,1438204744,false,1,0,2,0
1101020018,1438205400,false,0,0,11,4
1101150011,1438204200,false,1,0,34,0
1145010010,1438053480,false,0,0,24,1
1301200010,1438204740,false,1,0,24,0
0401180014,1438203902,false,2,10,101,0
1122010012,1438204656,false,1,0,23,0
0936060016,1438204800,false,0,0,0,0
0439010518,1438203902,false,0,0,16,0
1434020015,1438204773,false,0,0,5,0
0602030026,1438204500,false,1,0,52,1
1302050014,1438204793,true,1,18,86,0
1142120001,1438204808,true,0,14,96,0
1317040011,1438204808,false,0,0,3,0
0501110514,,false,0,0,2,1
0936050029,1438204800,false,0,0,8,1
1536030075,1438204800,false,0,0,1,0
0943030019,1438204800,true,0,0,8,0
1137010024,1438204798,false,0,0,52,0
1131010011,1438204800,false,2,33,67,1
1331040513,1438204808,false,1,0,16,0
1111060015,1438204808,false,0,0,23,0
0617060018,1438204809,false,0,0,45,0
0421040011,1438204809,true,1,0,36,1
1132070011,1438204809,false,0,0,138,0
1140010510,1438204809,false,1,0,26,0
1142100017,1438204809,false,0,0,106,1
1141090512,,false,0,0,5,0
1105050012,,false,0,0,0,0
1141310019,,false,2,0,65,0
0937010019,1438204813,false,0,0,22,0
1101100011,1438204860,false,1,0,31,0
