hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1437516002,false,1,0,55,1
0601160016,,false,1,0,25,0
1101020018,1437516000,false,1,0,7,1
1434020015,1437515913,false,0,0,5,0
0936060016,1437516000,false,1,0,1,0
1145010010,1437515280,false,0,0,24,0
0401180014,1437512702,true,0,5,75,6
1122010012,1437515993,false,0,0,25,0
1131010011,1437516000,false,0,28,56,1
1101150011,1437515400,false,1,0,27,0
1301200010,1437515940,false,3,0,19,0
0439010518,1437512702,false,0,0,18,0
0602030026,1437515700,false,1,0,55,0
1302050014,1437515999,true,1,21,88,0
1317040011,1437516007,false,0,0,11,0
1142120001,1437516008,false,1,0,62,0
1331040513,1437516007,false,0,0,8,0
0936050029,1437516000,false,1,0,0,0
0943030019,1437516000,true,0,0,3,0
1131050515,1437516007,false,0,0,10,0
1536030075,1437516000,false,0,0,7,0
1137010024,1437516000,false,0,0,34,0
0421040011,1437516008,false,0,0,30,4
1111060015,1437516007,false,0,0,20,0
0937010019,1437516009,false,0,0,21,0
1140010510,1437516008,false,0,0,19,0
1142100017,1437516008,false,0,0,108,3
1141310019,,false,2,0,52,1
1105050012,,false,0,0,0,0
1132070011,1437516008,false,2,0,152,0
1141090512,,false,0,0,5,0
0501110514,,false,0,0,10,3
0617060018,1437516011,false,0,0,32,2
1101100011,1437516120,false,2,0,30,0
