hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1446190762,false,2,0,1,0
1317050017,1446190805,false,2,0,36,0
0439010518,1446188706,false,0,0,14,0
1142120001,1446190802,false,1,0,8,0
0602030026,1446190500,false,0,0,36,0
1317040011,1446190802,false,4,0,4,2
1101150011,1446190200,false,10,2,19,0
0936050029,1446190800,false,2,0,1,0
1536030075,1446190800,false,1,0,2,0
0617060018,1446190803,false,0,0,23,1
0421040011,1446190804,false,2,0,15,2
1111060015,1446190802,false,0,0,8,1
1132070011,1446190803,false,4,0,76,1
1140010510,1446190803,false,1,0,3,0
1142100017,1446190803,true,2,98,82,1
1302050014,1446190780,true,0,0,0,0
0936060016,1446190800,false,0,0,1,0
1101020018,1446192000,false,0,0,0,0
1434020015,1446190652,false,1,0,0,0
0601160016,,false,3,0,5,1
1301200010,1446190740,false,0,0,4,1
1145010010,1446189540,false,0,0,1,0
1122010012,1446190648,false,4,0,7,2
0401180014,1446188705,false,0,5,60,1
1131010011,1446190800,false,3,33,48,0
1331040513,1446190806,false,3,0,12,1
0501110514,,false,3,0,6,0
1137010024,1446190808,false,0,0,4,0
0937010019,1446190812,false,0,0,2,1
1141310019,,false,1,0,3,0
1105050012,,false,0,0,4,0
1141090512,,false,3,0,11,0
0943030019,1446190740,false,1,0,0,0
1101100011,1446190920,false,2,0,26,0
