hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1428525601,false,0,0,66,3
1131050515,1428525547,false,0,0,8,0
1101020018,1428526800,false,0,0,7,2
0601160016,,false,2,0,36,1
1101150011,1428525000,false,0,0,30,0
0936060016,1428485332,false,0,0,0,0
1434020015,1428525494,false,0,0,10,0
0439010518,1428523512,false,0,0,24,0
1145010010,1428524880,false,0,0,28,0
1142120001,1428525602,false,1,0,47,0
1302050014,1428525590,false,0,0,55,4
0401180014,1428523512,false,0,12,120,5
0501110514,,false,0,0,14,4
1317040011,1428525602,false,1,0,6,0
1301200010,1428525600,false,1,0,31,1
1131010011,1428525600,false,2,28,64,0
0936050029,1428525600,false,0,0,0,0
1331040513,1428525602,false,2,6,27,2
1536030075,1428525600,false,1,0,8,0
0943030019,1428525600,false,1,0,0,0
0421040011,1428525602,false,1,0,36,0
1137010024,1428525602,false,0,0,41,0
0617060018,1428525603,false,0,0,36,1
1132070011,1428525602,false,0,0,167,0
1111060015,1428525602,false,0,30,41,2
1142100017,1428525603,false,0,0,132,4
1140010510,1428525602,false,0,0,25,1
0602030026,1428525301,true,0,5,59,0
0937010019,1428525604,false,0,0,12,0
1105050012,,false,0,0,15,0
1141090512,,false,0,0,24,0
1141310019,,false,0,0,93,0
1122010012,1428525472,false,2,0,33,2
1101100011,1428525720,false,5,41,56,0
