hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1428044401,false,2,0,39,3
1131050515,1428044352,false,3,0,1,0
1101020018,1428044400,false,1,0,6,3
1142120001,1428044401,false,5,0,10,0
0936060016,1428044283,false,4,0,0,0
0601160016,,false,4,0,13,0
0439010518,1428041108,false,1,0,14,0
1434020015,1428044356,false,1,0,0,0
0401180014,1428041108,false,6,0,63,2
1145010010,1428042540,false,0,0,9,0
1122010012,1428044381,false,5,0,20,2
1317040011,1428044402,false,2,0,11,0
0501110514,,false,1,0,5,1
0936050029,1428044400,false,3,0,3,0
1331040513,1428044401,true,2,0,10,0
0617060018,1428044402,false,3,0,36,2
1536030075,1428044400,false,1,0,2,0
1137010024,1428044391,false,0,0,25,1
0421040011,1428044402,false,3,0,17,5
1101150011,1428043800,false,3,0,20,0
1131010011,1428044400,true,7,35,62,1
1302050014,1428044383,false,4,0,16,1
0602030026,1428044100,true,1,2,33,0
0943030019,1428044400,false,0,0,1,1
1132070011,1428044401,true,2,60,83,9
1111060015,1428044401,false,4,0,25,0
1140010510,1428044401,false,1,0,1,0
1142100017,1428044401,false,0,0,94,5
0937010019,1428044404,false,0,0,4,0
1105050012,,false,0,0,1,0
1141090512,,false,1,0,2,0
1141310019,,false,6,0,28,4
1101100011,1428044580,false,2,42,52,0
