hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1430237944,false,2,0,15,0
0439010518,1430237111,false,0,0,11,0
1101020018,1430238600,false,1,0,8,4
0601160016,,false,4,0,27,0
1142120001,1430238002,false,5,0,63,0
1101150011,1430237400,false,3,5,36,0
1434020015,1430237833,false,0,0,2,0
0936060016,1430237783,false,1,0,0,0
1145010010,1430236140,true,0,0,25,0
0401180014,1430237110,true,2,10,75,7
1122010012,1430237961,false,2,0,23,2
1317040011,1430238002,false,4,0,1,0
1301200010,1430237940,false,3,0,38,2
0501110514,,false,0,0,4,1
0936050029,1430238000,false,1,0,2,0
1536030075,1430238000,false,0,0,2,0
1131010011,1430238000,true,2,40,59,5
1137010024,1430237997,false,0,0,29,0
1331040513,1430238001,false,0,0,16,1
0617060018,1430238002,false,1,0,38,2
1317050017,1430238002,false,2,0,39,3
0421040011,1430238002,false,3,0,23,3
1132070011,1430238002,false,8,0,176,3
0943030019,1430238000,false,0,0,3,1
0602030026,1430237700,true,1,0,49,0
1111060015,1430238002,true,1,33,31,0
0937010019,1430238003,false,0,0,18,0
1302050014,1430238006,false,4,3,55,0
1142100017,1430238002,true,0,21,108,7
1141310019,,false,2,0,57,1
1141090512,,false,3,0,15,0
1105050012,,false,1,0,0,0
1140010510,1430238002,false,12,0,17,0
1101100011,1430238120,false,2,45,39,2
