hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1432101543,false,2,0,4,1
1101020018,1432101600,false,0,0,3,0
0401180014,1432098310,false,5,0,79,0
1142120001,1432101602,true,4,1,45,0
0936060016,1432101596,false,2,0,4,1
1434020015,1432101513,false,0,0,7,0
0601160016,,false,2,0,45,0
1145010010,1432091700,true,0,0,33,1
1122010012,1432101598,false,8,0,35,3
1317050017,1432101602,false,1,0,49,1
0439010518,1432098311,false,0,0,24,0
1131010011,1432101600,true,4,33,68,1
1101150011,1432101000,true,2,18,40,0
0617060018,1432101603,false,1,0,33,1
1331040513,1432101602,false,3,15,36,0
1301200010,1432101600,false,3,0,23,0
0421040011,1432101603,true,0,4,37,1
0943030019,1432101600,false,2,0,7,0
0936050029,1432101600,false,0,0,1,0
0501110514,,false,2,0,17,4
1536030075,1432101600,false,5,0,4,0
0602030026,1432101300,true,1,9,36,2
1302050014,1432101594,true,4,23,75,5
1137010024,1432101601,false,0,0,32,1
1132070011,1432101602,true,2,50,176,2
1111060015,1432101602,false,0,22,32,0
0937010019,1432101605,false,0,0,9,0
1142100017,1432101602,true,1,126,96,4
1140010510,1432101602,true,1,8,44,1
1317040011,1432101607,false,1,0,7,1
1105050012,,false,0,0,1,0
1141090512,,false,2,0,13,0
1141310019,,false,1,0,76,0
1101100011,1432101720,false,3,47,46,0
