hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1101150011,1446052200,false,1,0,17,0
1131050515,1446052750,false,2,0,4,0
1317050017,1446052804,false,1,0,34,0
1317040011,1446052802,false,3,0,2,2
0439010518,1446051905,false,0,0,7,0
1142120001,1446052802,false,0,0,14,0
0602030026,1446052500,true,1,1,56,0
0617060018,1446052802,false,0,0,33,1
1137010024,1446052801,false,0,0,7,0
1536030075,1446052800,false,0,0,1,0
0936050029,1446052800,false,1,0,1,0
1111060015,1446052802,false,1,0,9,0
1132070011,1446052802,false,3,0,94,5
0421040011,1446052804,false,4,0,22,3
1140010510,1446052802,false,0,0,16,0
1142100017,1446052802,true,1,83,125,2
1101020018,1446053400,false,1,0,2,0
1302050014,1446052777,true,0,0,0,0
1434020015,1446052772,false,0,0,3,0
1145010010,1446051540,false,0,0,12,0
0501110514,,false,0,0,11,1
0601160016,,false,0,0,19,0
0936060016,1446052800,false,0,0,0,0
0401180014,1446051904,false,3,2,71,1
1122010012,1446052718,false,3,0,15,1
1301200010,1446052740,false,0,0,6,0
1131010011,1446052800,false,8,33,54,1
1331040513,1446052806,false,3,0,22,2
0937010019,1446052808,false,0,0,2,0
1141310019,,false,3,0,42,0
1141090512,,true,0,4,24,0
1105050012,,false,0,0,2,0
0943030019,1446052740,false,1,0,0,0
1101100011,1446052920,false,9,4,38,0
