hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1445898004,false,1,0,50,1
1131050515,1445897943,false,0,0,5,0
1101150011,1445897400,false,1,0,23,0
0439010518,1445897104,false,0,0,7,0
1317040011,1445898003,false,0,0,7,0
1142120001,1445898003,false,1,0,17,0
0602030026,1445897700,true,0,10,62,1
0936050029,1445898000,false,0,0,0,0
1536030075,1445898000,false,0,0,2,0
1137010024,1445898002,false,0,0,17,0
0617060018,1445898003,false,0,0,45,1
1111060015,1445898003,false,0,0,13,0
1132070011,1445898003,false,2,0,114,6
0421040011,1445898004,true,3,0,23,3
1140010510,1445898003,false,0,0,33,0
1302050014,1445897991,true,0,0,0,0
1142100017,1445898003,true,0,101,125,4
1101020018,1445898600,false,1,0,0,0
1145010010,1445896740,false,0,0,18,0
1434020015,1445897972,false,1,0,2,0
0601160016,,false,1,0,34,0
1301200010,1445897940,false,0,0,12,0
0936060016,1445898000,false,0,0,1,0
1122010012,1445897936,false,1,0,32,1
0943030019,1445897940,false,0,0,0,0
0401180014,1445897104,false,0,7,72,4
0501110514,,false,0,0,1,2
1131010011,1445898000,false,3,32,75,0
1331040513,1445898007,false,1,0,11,0
1141310019,,false,4,0,23,0
1105050012,,false,0,0,0,0
1141090512,,false,1,0,22,0
0937010019,1445898012,false,0,0,6,0
1101100011,1445898120,false,0,0,35,0
