hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1430708402,false,2,0,46,2
1101020018,1430708400,true,1,8,15,2
1434020015,1430708358,false,1,0,3,1
0936060016,1430708129,false,3,0,2,1
1131050515,1430708349,false,0,0,8,0
0601160016,,true,6,0,30,0
1145010010,1430707140,false,2,0,25,1
1142120001,1430708403,false,3,0,45,0
0501110514,,false,0,0,1,2
0401180014,1430705111,true,6,2,104,5
1302050014,1430708404,false,1,0,49,2
0617060018,1430708403,false,2,0,37,4
1301200010,1430708340,false,1,0,28,0
1331040513,1430708402,false,8,24,24,2
0943030019,1430708400,false,1,0,1,0
0421040011,1430708403,false,4,0,37,4
1101150011,1430707800,true,1,18,32,1
0439010518,1430705112,false,0,0,27,0
1317040011,1430708404,false,1,0,8,0
0936050029,1430708400,false,1,0,7,0
1536030075,1430708400,false,0,0,4,0
0602030026,1430707500,true,1,35,58,0
1111060015,1430708402,false,0,0,30,0
1131010011,1430708400,false,5,28,72,2
1132070011,1430708402,true,14,97,203,11
1142100017,1430708402,true,2,121,101,7
1140010510,1430708402,false,1,0,31,0
0937010019,1430708405,false,0,0,11,1
1137010024,1430708404,false,0,0,41,2
1122010012,1430708324,false,11,0,22,4
1141310019,,false,5,0,53,4
1105050012,,false,0,0,1,0
1141090512,,false,3,0,9,0
1101100011,1430708520,false,4,53,50,0
