hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1101150011,1445945400,false,2,0,18,2
1131050515,1445945943,false,2,0,0,0
1317050017,1445946004,false,5,0,48,0
0439010518,1445943903,false,0,0,4,0
0602030026,1445945700,true,2,11,53,1
1317040011,1445946002,false,5,0,6,2
1142120001,1445946003,false,3,0,5,0
0936050029,1445946000,false,2,0,1,0
1137010024,1445946004,false,0,0,12,0
0617060018,1445946003,false,4,0,43,1
1536030075,1445946000,false,0,0,5,0
1111060015,1445946003,false,0,0,11,0
1132070011,1445946003,false,1,0,89,2
0421040011,1445946004,false,5,0,22,1
1140010510,1445946003,false,1,0,15,0
1142100017,1445946003,true,1,149,113,5
1302050014,1445945990,true,0,0,0,0
1434020015,1445945852,false,2,0,1,0
1101020018,1445947200,false,1,0,3,1
0601160016,,false,4,0,19,0
1145010010,1445945340,false,0,0,6,0
0936060016,1445946000,false,2,0,0,0
1122010012,1445946000,false,10,0,29,4
0401180014,1445943903,false,3,7,67,0
1301200010,1445945940,false,2,0,10,0
1131010011,1445946000,true,3,32,58,1
1331040513,1445946006,false,3,3,17,1
0937010019,1445946008,false,0,0,1,0
0501110514,,false,1,0,5,1
1105050012,,false,0,0,3,0
1141310019,,false,5,0,22,0
0943030019,1445945940,false,1,0,1,0
1141090512,,false,1,0,20,0
1101100011,1445946120,false,1,3,42,1
