hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1430921943,false,1,0,4,0
0601160016,,false,2,0,24,1
1101020018,1430922600,false,0,0,1,1
0439010518,1430921111,false,5,0,12,0
1142120001,1430922002,true,10,3,56,0
0936060016,1430921745,false,1,0,0,0
1101150011,1430921400,true,5,10,23,0
0401180014,1430921111,true,2,10,95,3
1434020015,1430921836,false,0,0,5,0
1302050014,1430921986,false,2,0,47,2
1301200010,1430921940,false,5,0,31,1
0501110514,,false,0,0,3,1
0936050029,1430922000,false,0,0,5,0
1536030075,1430922000,false,2,0,2,0
1137010024,1430921995,false,0,0,21,0
0602030026,1430921703,true,0,12,56,0
1317040011,1430922003,false,7,0,9,0
1331040513,1430922002,false,2,8,21,0
0617060018,1430922002,false,3,0,41,0
1317050017,1430922002,false,3,0,41,3
0943030019,1430922000,false,1,0,2,0
0421040011,1430922003,false,3,7,24,0
1131010011,1430922000,false,6,32,55,0
1132070011,1430922002,false,12,0,134,5
1111060015,1430922001,false,2,0,26,1
1142100017,1430922002,true,5,116,88,8
0937010019,1430922003,false,0,0,15,0
1140010510,1430922002,true,1,0,9,0
1145010010,1430920140,false,1,0,19,0
1122010012,1430921897,false,7,0,16,1
1141310019,,false,7,0,49,0
1141090512,,false,1,0,16,0
1105050012,,false,1,0,0,0
1101100011,1430922120,false,2,37,27,0
