hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1430101202,false,3,0,65,5
1131050515,1430101142,false,7,0,8,0
1101020018,1430101800,false,0,0,10,5
1142120001,1430101202,true,5,3,64,0
0601160016,,false,10,0,27,1
0936060016,1430101158,false,2,0,1,0
1145010010,1430099340,true,0,0,33,0
0501110514,,false,1,0,3,1
0439010518,1430100318,false,1,0,21,0
1302050014,1430101208,false,1,5,58,3
1317040011,1430101202,false,5,0,9,0
0401180014,1430100316,true,5,15,107,9
1434020015,1430101034,false,2,0,2,0
1101150011,1430100600,true,1,5,39,0
1122010012,1430101199,false,4,0,27,1
1301200010,1430101140,false,3,0,18,0
0936050029,1430101140,false,0,0,0,0
0617060018,1430101203,true,5,1,50,1
1331040513,1430101202,false,2,0,10,0
1536030075,1430101140,false,0,0,2,0
0421040011,1430101203,true,5,7,25,5
1111060015,1430101202,false,1,0,30,1
0943030019,1430101200,false,1,0,13,0
1142100017,1430101202,false,1,0,130,4
0602030026,1430100900,true,0,28,65,2
1132070011,1430101202,true,11,54,197,6
1140010510,1430101202,false,0,0,23,0
0937010019,1430101203,false,0,0,8,1
1137010024,1430101206,false,0,0,34,0
1131010011,1430101200,false,7,30,57,6
1141310019,,false,9,0,52,0
1141090512,,false,1,0,9,0
1105050012,,false,0,0,1,0
1101100011,1430101320,false,4,58,50,1
