hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429718401,false,2,0,38,1
1131050515,1429718343,false,1,0,9,0
1101020018,1429632000,false,3,0,4,1
0601160016,,false,6,0,25,1
0439010518,1429715112,false,0,0,11,0
1302050014,1429718400,false,3,0,40,0
1101150011,1429718401,false,0,0,0,0
0936060016,1429718349,false,2,0,1,0
1434020015,1429718355,false,0,0,2,0
1142120001,1429718401,false,3,0,59,0
1145010010,1429717740,false,0,0,14,0
0401180014,1429715111,true,1,10,104,4
1122010012,1429718391,false,3,0,16,2
1317040011,1429718402,false,6,0,7,0
0936050029,1429718400,false,0,0,1,0
1301200010,1429718400,false,3,0,28,2
0501110514,,false,1,0,8,1
1536030075,1429718400,false,1,0,5,0
1137010024,1429718393,false,0,0,32,0
1331040513,1429718401,false,0,0,13,0
0617060018,1429718402,false,3,0,40,0
0421040011,1429718403,true,2,0,42,2
1131010011,1429718400,false,3,27,43,1
0943030019,1429718400,false,1,0,15,0
0602030026,1429717500,true,3,11,52,0
0937010019,1429718404,false,0,0,6,0
1111060015,1429718402,false,1,0,35,0
1132070011,1429718402,true,1,26,134,2
1142100017,1429718402,false,2,0,135,1
1140010510,1429718402,false,0,0,14,0
1141090512,,false,0,0,16,0
1105050012,,false,0,0,1,0
1141310019,,false,0,0,40,0
1101100011,1429718520,false,4,42,25,0
