hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1101150011,1444164600,false,3,4,42,0
1131050515,1444165143,false,0,0,2,0
1317050017,1444165213,false,0,0,46,0
1434020015,1444165112,false,0,0,2,0
1101020018,1444165200,false,0,0,3,0
0439010518,1444161903,false,0,0,19,0
1317040011,1444165202,false,1,0,2,0
0601160016,,false,4,1,30,0
0401180014,1444161903,true,1,10,96,2
0602030026,1444164899,true,0,3,49,2
0936060016,1444165200,false,3,0,1,0
1145010010,1444165140,false,0,0,5,0
0936050029,1444165200,false,0,0,4,0
1131010011,1444165200,true,4,31,64,0
1142120001,1444165203,false,0,0,42,0
0617060018,1444165203,false,1,0,50,0
1122010012,1444165130,false,0,0,22,0
0943030019,1444165140,false,0,0,0,0
1137010024,1444165195,false,0,0,40,0
1536030075,1444165200,false,0,0,1,0
1301200010,1444165200,false,3,0,7,1
0501110514,,false,0,0,10,1
1331040513,1444165202,false,2,0,15,0
1302050014,1444165195,true,0,0,0,0
1132070011,1444165202,false,2,0,116,3
1111060015,1444165202,false,0,0,30,0
0937010019,1444165204,false,0,0,1,0
1105050012,,false,0,0,0,0
1141090512,,false,0,0,25,0
1141310019,,false,2,0,45,0
1140010510,1444165203,false,0,0,22,1
1142100017,1444165204,false,2,0,139,4
0421040011,1444165210,false,0,2,48,4
1101100011,1444165320,false,3,5,38,0
