hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1435524002,false,0,0,44,1
0601160016,,false,1,0,30,0
1101150011,1435523400,false,1,2,31,0
1101020018,1435525200,false,1,1,18,5
0439010518,1435521904,false,0,0,16,0
0936060016,1435523913,false,1,0,0,0
1142120001,1435524002,false,0,0,68,0
1145010010,1435522740,true,0,0,33,0
1434020015,1435523853,false,0,0,8,0
0401180014,1435521904,false,0,6,70,3
0501110514,,false,0,0,12,0
1301200010,1435524000,false,0,0,18,2
1131010011,1435524000,true,1,28,62,1
1131050515,1435523945,false,1,0,15,0
0936050029,1435524000,false,0,0,0,0
1331040513,1435524002,false,1,0,7,1
0617060018,1435524003,false,1,0,36,4
1317040011,1435524003,false,2,0,3,0
1536030075,1435524000,false,0,0,3,0
1302050014,1435523981,false,4,19,73,0
0943030019,1435524000,false,0,0,15,2
0421040011,1435524003,false,2,0,23,3
1137010024,1435523999,false,0,0,39,2
1132070011,1435524002,false,0,0,157,3
1111060015,1435524002,false,0,0,35,2
1131100010,1435524000,false,0,0,16,0
1142100017,1435524002,false,0,0,131,6
0602030026,1435523700,true,0,14,56,1
1140010510,1435524002,true,0,0,42,0
0937010019,1435524004,false,0,0,9,1
1141090512,,false,1,0,4,0
1141310019,,false,2,0,42,5
1105050012,,false,0,0,2,0
1122010012,1435523976,false,2,0,37,1
1101100011,1435524060,false,0,5,45,1
