hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429990802,false,1,0,32,4
1131050515,1429990744,false,3,0,9,0
0601160016,,false,2,0,15,0
1101020018,1429992000,false,0,0,6,4
1101150011,1429990200,false,4,0,31,0
1142120001,1429990802,false,0,0,35,0
0936060016,1429990570,false,1,0,0,0
0401180014,1429988714,true,0,3,87,7
0439010518,1429988721,false,0,0,14,0
1145010010,1429989540,false,0,0,13,0
0501110514,,false,1,0,1,1
1131010011,1429990800,false,1,23,42,1
1434020015,1429990691,false,0,0,5,0
1317040011,1429990803,false,0,0,1,0
1301200010,1429990800,false,2,0,13,0
1137010024,1429990802,false,0,0,17,0
0936050029,1429990800,false,1,0,1,0
1331040513,1429990802,false,1,0,9,0
0617060018,1429990803,false,0,0,46,0
0943030019,1429990800,false,0,0,3,0
1536030075,1429990800,false,0,0,5,0
0421040011,1429990803,false,3,0,18,1
1302050014,1429990806,false,1,0,33,0
1132070011,1429990802,false,3,0,154,2
1111060015,1429990802,false,0,0,24,1
1140010510,1429990802,false,0,0,9,0
0602030026,1429990500,true,2,0,45,0
1142100017,1429990803,false,0,0,117,2
1105050012,,false,0,0,0,0
1141310019,,false,2,0,18,0
1141090512,,false,1,0,4,0
0937010019,1429990810,false,0,0,3,0
1122010012,1429990752,false,2,0,10,0
1101100011,1429990920,false,2,24,37,1
