hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1443655210,false,0,0,53,0
0617060018,1443655202,false,1,0,46,0
1131010011,1443655200,false,0,32,73,1
1131050515,1443655205,false,0,0,0,0
1317040011,1443655214,false,1,0,10,0
1145010010,1443653340,false,0,0,6,0
0936060016,1443655200,false,1,0,1,0
1122010012,1443654948,false,4,0,19,3
0943030019,1443655140,false,0,0,2,0
1101020018,1443655800,false,1,0,3,0
1434020015,1443655173,false,0,0,2,0
1301200010,1443655200,false,1,0,1,1
0601160016,,false,0,0,21,0
1101150011,1443654600,false,0,0,36,0
0401180014,1443654303,false,0,0,71,0
0439010518,1443654303,false,0,0,19,0
0501110514,,false,0,0,23,0
0602030026,1443654900,false,1,0,54,0
1142120001,1443655216,false,3,0,36,0
0936050029,1443655200,false,2,0,4,0
1536030075,1443655200,false,1,0,3,0
1331040513,1443655216,false,4,2,23,6
1137010024,1443655208,false,0,0,44,0
1302050014,1443655213,true,0,0,0,0
1111060015,1443655217,false,0,0,18,0
1132070011,1443655217,false,0,0,108,5
1140010510,1443655218,false,0,0,14,0
1142100017,1443655218,false,1,0,114,3
0937010019,1443655220,false,0,0,2,0
1141090512,,false,1,0,6,0
1105050012,,false,1,0,1,0
1141310019,,false,6,0,43,0
0421040011,1443655225,false,2,3,43,6
1101100011,1443655320,false,1,0,32,0
