hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429786801,false,1,0,27,5
1131050515,1429786742,false,3,0,5,0
1101020018,1429786800,false,2,0,6,2
0601160016,,true,7,0,18,1
1101150011,1429786200,false,3,1,28,2
0936060016,1429786755,false,1,0,0,0
0439010518,1429783512,false,2,0,12,1
1434020015,1429786754,false,1,0,0,0
1142120001,1429786801,false,1,0,48,0
1317040011,1429786801,false,2,0,11,0
1145010010,1429786140,false,0,0,13,1
0401180014,1429783512,false,1,10,93,4
1122010012,1429786787,false,4,0,18,3
1301200010,1429786800,false,5,0,30,1
0936050029,1429786800,false,1,0,2,0
1536030075,1429786800,false,1,0,3,0
1331040513,1429786801,false,5,4,19,2
1137010024,1429786792,false,0,0,30,3
0501110514,,false,2,0,4,1
0617060018,1429786802,true,1,8,62,7
0943030019,1429786800,false,2,0,5,0
0421040011,1429786803,false,4,0,24,3
1302050014,1429786801,false,3,0,33,3
0602030026,1429786500,true,1,9,40,0
0937010019,1429786804,false,0,0,4,1
1131010011,1429786800,true,2,21,47,3
1132070011,1429786802,false,3,0,123,1
1111060015,1429786802,false,2,0,37,0
1142100017,1429786802,false,1,0,142,0
1140010510,1429786802,false,0,0,6,0
1105050012,,false,0,0,0,0
1141310019,,false,2,0,27,2
1141090512,,false,5,0,10,0
1101100011,1429786920,false,3,35,31,0
