hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439241602,false,0,0,0,0
0401180014,1439240702,false,0,10,92,1
1101020018,1439242200,false,0,0,15,3
0601160016,,false,0,0,20,0
1145010010,1439239740,false,1,0,25,0
0936060016,1439241600,false,1,0,0,0
1122010012,1439241604,false,1,0,25,2
1131050515,1439241602,false,0,0,7,0
1101150011,1439241000,false,0,0,36,0
1434020015,1439241574,false,2,0,4,1
1301200010,1439241540,false,1,0,8,3
0439010518,1439240702,false,1,0,20,0
0501110514,,false,0,0,4,1
1131010011,1439241600,false,1,27,60,0
1317040011,1439241608,false,0,0,13,0
0602030026,1439241300,true,0,9,43,1
1142120001,1439241608,false,1,0,48,0
1302050014,1439241601,true,2,0,70,0
1331040513,1439241607,false,0,0,12,1
0936050029,1439241600,false,0,0,9,0
1536030075,1439241600,false,0,0,5,0
1137010024,1439241603,false,0,0,23,0
1111060015,1439241607,false,0,0,17,0
0617060018,1439241608,false,1,0,39,3
0943030019,1439241600,true,2,0,4,0
1132070011,1439241608,false,0,0,137,1
1140010510,1439241608,true,1,0,31,0
1142100017,1439241608,false,0,0,90,0
1141310019,,false,1,0,40,0
1141090512,,false,0,0,22,0
1105050012,,false,0,0,7,0
0937010019,1439241617,false,0,0,5,0
0421040011,1439241623,true,0,3,42,3
1101100011,1439241720,false,2,0,38,0
