hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1441918802,false,0,0,41,3
1131050515,1441918746,false,0,0,3,0
1101150011,1441918200,false,2,0,28,0
1317040011,1441918802,false,0,0,7,0
1142120001,1441918802,false,0,0,36,0
1101020018,1441918800,false,6,0,4,0
1434020015,1441918712,false,1,0,2,0
0602030026,1441918501,false,0,0,38,1
1302050014,1441918790,false,1,0,65,0
0601160016,,false,1,0,8,0
1145010010,1441918140,false,1,0,7,0
0401180014,1441915503,false,0,0,89,0
0936060016,1441918800,false,0,0,0,1
0936050029,1441918740,false,0,0,5,0
0439010518,1441915503,false,0,0,13,0
1301200010,1441918800,false,2,0,3,0
1131010011,1441918800,false,3,32,70,0
1137010024,1441918793,false,0,0,10,0
1122010012,1441918359,false,1,0,17,0
0617060018,1441918803,false,0,0,24,1
1536030075,1441918740,false,0,0,1,0
0501110514,,false,0,0,6,0
1331040513,1441918802,false,2,4,19,0
1111060015,1441918802,false,0,0,15,1
1132070011,1441918802,false,1,0,116,2
1140010510,1441918802,false,0,0,15,0
1142100017,1441918803,false,0,0,57,0
0937010019,1441918804,false,0,0,3,0
1141090512,,false,0,0,15,0
1141310019,,false,3,0,88,0
1105050012,,false,0,0,20,0
0421040011,1441918810,false,0,0,40,7
0943030019,1441918800,false,1,0,0,0
