hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1436758802,false,4,0,60,2
0601160016,,true,3,0,28,0
1101020018,1436760000,false,3,2,15,1
1131050515,1436758752,false,2,0,10,4
1145010010,1436757540,false,1,0,17,0
0401180014,1436756704,false,1,0,89,3
0439010518,1436756704,false,3,0,19,0
1434020015,1436758652,false,0,0,4,0
1317040011,1436758802,false,10,0,3,0
1142120001,1436758802,true,1,6,67,0
0501110514,,false,2,0,14,3
1131010011,1436758800,true,5,31,68,0
1301200010,1436758740,false,2,0,18,0
1101150011,1436758200,false,0,0,31,0
1137010024,1436758798,false,0,0,34,1
0936050029,1436758740,false,1,0,3,0
0617060018,1436758803,false,2,0,33,5
1536030075,1436758740,false,0,0,5,0
0421040011,1436758803,false,5,16,39,2
1131100010,1436758800,false,0,0,13,0
1331040513,1436758802,false,1,12,23,2
1132070011,1436758802,false,7,0,158,3
1111060015,1436758802,false,1,0,29,2
0602030026,1436758500,true,2,44,54,0
1142100017,1436758802,false,1,0,132,8
1140010510,1436758802,false,0,0,28,0
1302050014,1436758794,true,6,30,77,0
1141090512,,false,6,0,7,0
1141310019,,false,5,0,42,9
1105050012,,false,0,0,11,0
1122010012,1436758785,null,8,0,22,3
0937010019,1436758813,false,0,0,10,0
1101100011,1436758920,false,2,0,21,0
