hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432090802,false,2,0,70,1
1101020018,1432090800,false,1,0,4,0
0601160016,,true,2,0,46,2
0501110514,,false,1,0,14,4
1434020015,1432090720,false,1,0,7,0
0936060016,1432090676,false,1,0,7,1
1145010010,1432089540,true,0,0,33,1
1331040513,1432090802,true,4,18,40,0
0943030019,1432090800,false,2,0,8,0
1142120001,1432090803,true,6,10,47,0
0439010518,1432087509,false,1,0,24,0
0401180014,1432087509,true,2,5,95,0
0602030026,1432090500,true,1,24,47,2
1131050515,1432090748,false,2,0,7,1
1302050014,1432090797,true,5,18,77,6
1301200010,1432090800,false,3,0,34,1
1317040011,1432090804,false,4,0,8,1
1536030075,1432090800,false,0,0,6,0
1101150011,1432090200,true,4,11,43,0
1137010024,1432090802,false,0,0,38,0
0421040011,1432090804,true,1,4,41,0
1131010011,1432090800,true,5,30,70,1
0936050029,1432090800,false,1,0,2,0
1142100017,1432090802,true,2,125,111,2
1111060015,1432090802,false,0,14,31,0
1140010510,1432090803,true,1,3,51,0
1132070011,1432090803,true,1,45,203,2
1122010012,1432090755,false,19,0,39,5
1141310019,,false,4,0,91,1
0937010019,1432090812,false,0,0,13,0
1141090512,,false,1,0,10,0
1105050012,,false,0,0,1,0
0617060018,1432090929,true,0,0,0,0
1101100011,1432090920,false,4,42,45,1
