hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1438929601,false,0,0,0,0
1434020015,1438929452,false,3,0,1,0
0601160016,,false,2,0,14,2
0401180014,1438927503,false,4,10,66,1
1101020018,1438930800,false,2,0,11,0
1131050515,1438929604,false,0,0,0,0
0936060016,1438929600,false,1,0,0,0
1101150011,1438929000,false,0,0,35,1
1122010012,1438929377,false,3,0,21,2
1145010010,1438928340,false,0,0,11,0
0439010518,1438927503,false,0,0,9,1
1131010011,1438929600,false,3,34,61,0
1142120001,1438929607,false,3,0,33,1
1301200010,1438929540,false,1,0,4,0
1317040011,1438929607,false,0,0,7,0
0936050029,1438929600,false,0,0,2,0
1137010024,1438929595,false,0,0,14,0
1536030075,1438929600,false,0,0,0,0
0501110514,,false,4,0,10,3
0943030019,1438929600,true,0,0,7,0
1302050014,1438929595,true,2,8,52,1
0617060018,1438929608,false,0,0,37,1
1111060015,1438929606,false,0,0,9,0
1331040513,1438929607,false,3,0,13,1
1132070011,1438929607,false,1,0,101,0
0937010019,1438929609,false,0,0,1,0
1140010510,1438929607,false,0,0,7,0
1142100017,1438929607,false,0,0,74,2
0602030026,1438929300,true,1,12,35,0
1141310019,,false,7,0,62,6
1141090512,,false,0,0,11,0
1105050012,,false,1,0,0,0
0421040011,1438929626,true,4,0,26,1
