hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1441608002,false,0,0,0,0
1434020015,1441607852,false,1,0,0,0
1131050515,1441607955,false,2,0,0,0
0936060016,1441608000,false,0,0,2,1
1145010010,1441071540,false,0,0,8,0
1122010012,1441607830,false,1,0,10,1
0601160016,,false,4,0,8,0
1317040011,1441608002,false,0,0,10,0
0401180014,1441605903,false,2,0,64,2
0617060018,1441608003,false,4,0,35,1
1131010011,1441608000,true,2,32,57,0
1302050014,1441607995,true,1,0,55,3
1301200010,1441607940,false,1,0,7,0
1331040513,1441608002,false,6,2,7,2
1137010024,1441607998,false,0,0,15,0
0439010518,1441605904,false,0,0,13,0
0501110514,,false,3,0,8,1
1111060015,1441608002,false,0,0,5,0
1132070011,1441608002,false,3,0,99,3
0936050029,1441608000,false,3,0,2,0
1536030075,1441608000,false,0,0,4,0
1140010510,1441608002,true,1,0,17,0
1142100017,1441608002,false,1,0,76,2
1101020018,1441609200,false,0,0,12,1
1142120001,1441608006,false,0,0,29,0
0602030026,1441607700,true,3,17,48,1
1101150011,1441607400,true,7,4,31,0
0937010019,1441608008,false,0,0,4,0
1105050012,,false,0,0,19,0
1141310019,,false,6,0,93,2
1141090512,,false,1,0,12,0
0421040011,1441608012,true,2,40,40,6
0943030019,1441608000,true,1,0,2,0
1101100011,1441608120,false,4,4,33,0
