hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1434020015,1445773055,false,4,0,0,0
1131050515,1445773142,false,3,0,1,1
1317050017,1445773203,false,2,0,49,4
1101020018,1445774400,false,1,0,1,0
1101150011,1445772600,false,6,0,18,0
0439010518,1445771103,false,1,0,4,0
0601160016,,false,7,0,18,1
1142120001,1445773202,false,7,0,27,0
0936060016,1445773200,false,5,0,0,0
1317040011,1445773202,false,6,0,7,0
1145010010,1445772540,false,2,0,15,0
0602030026,1445772900,true,2,16,48,0
0401180014,1445771103,false,2,10,78,3
1301200010,1445773140,false,2,0,2,0
1122010012,1445773153,false,4,0,31,4
1131010011,1445773200,false,11,37,63,1
0943030019,1445773140,false,1,0,0,0
0501110514,,false,2,0,4,1
0936050029,1445773200,false,1,0,0,0
0617060018,1445773203,false,1,0,32,2
1331040513,1445773202,false,9,0,2,2
1536030075,1445773200,false,1,0,4,0
1111060015,1445773202,false,4,0,16,0
1132070011,1445773202,false,8,0,85,1
0421040011,1445773203,false,6,0,15,1
1137010024,1445773199,false,0,0,21,0
1140010510,1445773202,false,4,0,13,0
1142100017,1445773202,true,0,114,93,1
1302050014,1445773188,true,0,0,0,0
0937010019,1445773204,false,0,0,2,0
1105050012,,false,2,0,2,0
1141090512,,false,5,0,4,0
1141310019,,false,16,0,15,0
1101100011,1445773320,false,3,8,29,0
