hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1442841544,false,0,0,0,0
1317050017,1442841606,false,1,0,44,2
1101150011,1442841000,false,7,0,9,0
1101020018,1442842200,false,1,0,6,1
0602030026,1442841300,true,0,4,46,0
1317040011,1442841602,false,3,0,11,0
0601160016,,false,2,0,13,0
0439010518,1442840704,false,3,0,12,0
1145010010,1442840340,false,3,0,3,0
0936060016,1442841600,false,1,0,0,0
1142120001,1442841602,false,6,0,23,0
0936050029,1442841600,false,0,0,1,0
1434020015,1442841576,false,2,0,2,0
1131010011,1442841600,false,9,39,46,0
1122010012,1442841600,false,3,0,27,2
0401180014,1442840704,false,2,2,75,2
1301200010,1442841540,false,3,0,13,2
0617060018,1442841602,false,4,0,36,2
1536030075,1442841600,false,0,0,7,0
1137010024,1442841597,false,0,0,11,0
0501110514,,false,7,0,17,0
1331040513,1442841602,false,5,0,11,0
1111060015,1442841602,false,0,0,19,0
1132070011,1442841602,false,0,0,105,3
1140010510,1442841602,false,0,0,28,0
1142100017,1442841602,false,1,0,103,4
0937010019,1442841604,false,0,0,1,0
1302050014,1442841596,true,0,0,0,0
0421040011,1442841609,true,8,57,62,3
0943030019,1442841600,false,1,0,1,0
1141310019,,false,14,0,58,1
1141090512,,false,4,0,26,0
1105050012,,false,2,0,10,0
1101100011,1442841720,false,4,2,22,0
