hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1431735602,false,1,0,54,9
1131050515,1431735555,false,1,0,1,0
0439010518,1431734710,false,0,0,17,1
1142120001,1431735602,false,3,0,35,0
0601160016,,true,1,0,34,0
1101150011,1431735000,false,1,0,30,0
1101020018,1431736200,false,2,0,10,5
0936060016,1431735341,false,0,0,1,0
1145010010,1431734940,true,1,0,22,0
0401180014,1431734709,false,0,0,80,4
1302050014,1431735602,false,1,9,69,0
1434020015,1431735575,false,0,0,6,0
1122010012,1431735504,null,8,0,25,0
1317040011,1431735603,false,4,0,10,0
0936050029,1431735600,false,1,0,0,0
0501110514,,false,1,0,2,0
1301200010,1431735600,false,0,0,30,0
1137010024,1431735602,false,0,0,26,0
1536030075,1431735600,false,0,0,0,0
0617060018,1431735603,false,1,0,27,1
1331040513,1431735602,false,6,6,23,0
0421040011,1431735603,false,5,0,27,3
0943030019,1431735600,false,1,0,0,0
1131010011,1431735600,false,1,24,65,0
0602030026,1431735303,false,1,0,36,1
0937010019,1431735604,false,0,0,12,0
1132070011,1431735603,true,6,32,179,2
1111060015,1431735603,false,0,0,29,0
1142100017,1431735603,true,1,86,97,2
1140010510,1431735603,false,0,0,20,0
1141090512,,false,7,0,2,0
1105050012,,false,0,0,0,0
1141310019,,false,1,0,32,0
1101100011,1431735720,false,3,22,32,0
