hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1427838002,false,0,0,48,1
1101020018,1427839200,false,0,0,4,0
0601160016,,false,2,0,32,0
1101150011,1427837400,false,2,0,19,0
0439010518,1427835909,false,1,0,27,0
1434020015,1427837896,false,0,0,4,0
0401180014,1427835908,true,0,5,93,4
1145010010,1427837340,false,0,0,26,0
0602030026,1427837700,false,0,0,51,0
1302050014,1427837979,false,0,0,39,3
1142120001,1427838002,false,1,0,53,1
1317040011,1427838002,false,0,0,5,0
1122010012,1427837448,false,0,0,22,3
0501110514,,false,1,0,6,5
1131050515,1427837945,false,0,0,6,0
0936050029,1427838000,false,0,0,0,0
1137010024,1427837995,false,0,0,56,0
1331040513,1427838002,false,1,4,28,3
1536030075,1427838000,false,0,0,3,0
0617060018,1427838002,false,1,0,55,2
1131010011,1427838000,false,0,34,54,0
0943030019,1427838000,false,0,0,5,0
0421040011,1427838003,true,0,11,40,1
1132070011,1427838003,true,3,9,148,5
1111060015,1427838003,false,0,0,30,1
1142100017,1427838003,false,0,0,158,7
1140010510,1427838003,false,0,0,5,0
0937010019,1427838004,false,0,0,0,0
0936060016,1427837928,false,1,0,0,0
1141310019,,false,2,0,52,4
1105050012,,false,0,0,1,0
1141090512,,false,0,0,12,0
1101100011,1427838120,false,3,29,40,1
