hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1431408001,false,2,0,58,5
0617060018,1431408002,true,0,4,47,2
1101020018,1431408600,false,0,0,6,1
0601160016,,true,5,0,31,1
0401180014,1431407107,false,8,5,72,1
0936060016,1431407780,false,2,0,1,0
1434020015,1431407973,false,0,0,1,0
1131050515,1431407945,false,0,0,3,0
1145010010,1431406080,true,0,0,39,1
1142120001,1431408004,false,3,0,12,0
0439010518,1431407108,false,1,0,20,0
1122010012,1431407960,null,7,0,21,4
1101150011,1431407400,true,2,13,33,0
1302050014,1431407998,true,5,11,57,1
1331040513,1431408004,false,4,6,22,1
1137010024,1431407999,false,0,0,37,2
1131010011,1431408000,false,2,24,57,3
0943030019,1431408000,false,2,0,8,2
0421040011,1431408005,false,2,10,31,1
1111060015,1431408004,false,1,0,21,0
0602030026,1431407700,true,4,16,43,0
1132070011,1431408004,true,2,24,148,1
1301200010,1431408000,false,5,0,8,2
0501110514,,false,1,0,10,1
1140010510,1431408004,false,1,0,10,1
1536030075,1431408000,false,0,0,4,0
0936050029,1431408000,false,2,0,3,0
1142100017,1431408004,true,4,114,114,2
1317040011,1431408008,false,4,0,12,1
0937010019,1431408009,false,0,0,16,1
1141090512,,false,3,0,7,0
1141310019,,false,6,0,32,0
1105050012,,false,0,0,1,0
1101100011,1431408120,false,3,44,46,1
