hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1433647203,false,3,0,33,4
1131050515,1433647146,false,8,0,1,0
0601160016,,true,4,0,36,1
1142120001,1433647202,false,2,0,37,0
0439010518,1433646312,false,3,0,25,0
1434020015,1433647174,false,1,0,0,0
1101020018,1433647800,false,2,0,7,0
0936060016,1433647142,false,2,0,0,0
1145010010,1433645340,true,0,0,24,0
0401180014,1433646312,true,5,11,87,5
1101150011,1433646600,false,9,6,27,1
1302050014,1433647186,true,6,36,79,4
1122010012,1433647176,false,7,0,28,2
1301200010,1433647200,false,6,0,20,3
0936050029,1433647200,false,3,0,1,0
0501110514,,false,3,0,2,4
1536030075,1433647200,false,1,0,2,0
1317040011,1433647203,false,5,0,14,1
0617060018,1433647203,false,1,0,48,2
1331040513,1433647202,false,6,0,7,0
1137010024,1433647200,false,0,0,32,0
0943030019,1433647200,false,3,0,1,0
0421040011,1433647203,false,4,0,20,3
1142100017,1433647203,true,4,110,112,1
1131010011,1433647200,false,5,30,53,2
0602030026,1433646900,true,4,41,48,0
0937010019,1433647204,false,0,0,5,0
1140010510,1433647203,false,0,0,20,1
1132070011,1433647203,false,5,0,132,0
1111060015,1433647203,false,2,0,16,0
1105050012,,false,2,0,18,0
1141310019,,false,19,0,23,2
1141090512,,false,10,0,3,0
1101100011,1433647320,false,4,9,39,0
