hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1440112802,false,0,0,0,0
1101020018,1440113400,false,0,0,3,0
1131050515,1440112804,false,1,0,3,1
0439010518,1440111903,false,0,0,21,0
1145010010,1440110940,false,0,0,11,0
0936060016,1440112800,false,1,0,1,0
0401180014,1440111903,false,2,3,63,2
0601160016,,false,3,0,18,1
1122010012,1440112791,false,4,0,35,0
1142120001,1440112808,false,3,0,35,0
0602030026,1440112500,true,1,3,48,0
1101150011,1440112200,false,1,0,28,0
1301200010,1440112800,false,0,0,14,0
1434020015,1440112774,false,0,0,1,0
1317040011,1440112808,false,0,0,6,0
1302050014,1440112789,false,0,0,46,3
0936050029,1440112800,false,1,0,3,0
1131010011,1440112800,false,4,27,72,0
0501110514,,false,3,0,1,0
1331040513,1440112807,false,2,4,26,0
1137010024,1440112798,false,0,0,22,0
1536030075,1440112800,false,0,0,0,0
1111060015,1440112808,false,1,0,20,0
0617060018,1440112808,false,1,0,32,0
0943030019,1440112800,true,0,0,1,0
1132070011,1440112808,false,5,0,101,0
1140010510,1440112808,false,0,0,12,0
1142100017,1440112809,false,1,0,85,1
0937010019,1440112810,false,0,0,7,0
1105050012,,false,0,0,0,0
1141090512,,false,0,0,15,0
1141310019,,false,4,0,64,6
0421040011,1440112824,true,2,3,32,2
1101100011,1440112920,false,1,0,21,0
