hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432881602,false,0,0,52,3
1131050515,1432881544,false,2,0,1,0
0601160016,,false,17,4,24,0
1101020018,1432882800,false,0,0,0,0
1145010010,1432879680,false,0,0,13,0
1142120001,1432881602,false,5,0,29,1
0602030026,1432881300,true,1,7,40,2
1434020015,1432881458,false,0,0,3,0
0936060016,1432881546,false,2,0,0,1
1302050014,1432881589,true,2,0,55,1
1122010012,1432881478,false,6,0,16,2
0617060018,1432881602,false,5,0,45,2
1317040011,1432881602,false,8,0,6,0
1137010024,1432881597,false,0,0,14,1
1331040513,1432881602,false,1,0,11,0
0421040011,1432881603,false,1,0,16,7
0943030019,1432881600,false,2,0,3,1
1101150011,1432881000,true,4,2,29,1
0401180014,1432879508,false,0,0,59,4
1536030075,1432881600,false,0,0,1,0
0936050029,1432881600,false,1,0,1,0
1132070011,1432881602,true,6,76,182,5
1301200010,1432881600,false,3,0,14,1
0501110514,,false,2,0,9,2
1131010011,1432881600,false,4,28,50,3
0937010019,1432881604,false,0,0,4,0
0439010518,1432879509,false,1,0,16,0
1111060015,1432881602,false,0,0,3,0
1142100017,1432881602,true,1,122,102,4
1140010510,1432881602,false,1,0,6,1
1141310019,,false,8,0,0,0
1141090512,,false,8,0,14,0
1105050012,,false,0,0,2,0
1101100011,1432881720,false,2,42,40,0
