hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1437504002,false,1,0,54,0
1101020018,1437505200,false,1,0,7,1
1434020015,1437503853,false,0,0,4,0
0601160016,,false,0,0,22,0
0401180014,1437501902,true,0,5,75,6
1131050515,1437503948,false,0,0,6,0
0936060016,1437504000,false,1,0,1,0
1145010010,1437502680,false,0,0,20,0
1122010012,1437503909,false,1,0,27,0
1101150011,1437503400,true,1,1,26,1
1131010011,1437504000,false,5,31,58,1
1301200010,1437503940,false,2,0,19,0
0439010518,1437501902,false,0,0,17,0
0602030026,1437503700,true,0,0,52,0
1317040011,1437504007,false,0,0,12,0
1142120001,1437504008,false,1,0,62,0
0501110514,,false,0,0,10,3
1331040513,1437504007,false,1,0,5,0
1536030075,1437504000,false,0,0,7,0
0943030019,1437504000,true,0,0,3,0
0936050029,1437504000,false,0,0,0,0
1137010024,1437504001,false,0,0,19,0
0617060018,1437504008,false,1,0,31,1
1111060015,1437504007,false,2,0,20,0
0421040011,1437504009,false,2,0,29,4
1302050014,1437504002,true,2,30,85,0
1132070011,1437504007,false,2,0,153,1
0937010019,1437504009,false,0,0,18,0
1142100017,1437504008,false,0,0,112,3
1140010510,1437504008,false,1,0,27,0
1141310019,,false,3,0,50,0
1105050012,,false,0,0,0,0
1141090512,,false,2,0,5,0
1101100011,1437504120,false,2,0,26,0
