hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1437919202,false,0,0,55,3
1434020015,1437919112,false,3,0,4,0
0401180014,1437915903,true,3,0,105,1
1101020018,1437919200,false,2,0,8,1
1101150011,1437918600,true,9,20,41,1
0936060016,1437919200,false,3,0,0,0
1122010012,1437919156,false,11,0,20,2
1145010010,1437918480,false,2,0,26,0
0601160016,,false,4,0,15,0
1301200010,1437919140,false,2,0,13,0
0439010518,1437915903,false,0,0,12,0
1142120001,1437919208,false,11,0,48,0
1317040011,1437919207,false,11,0,10,0
0602030026,1437918900,false,2,0,40,1
1302050014,1437919199,false,4,3,50,1
1131010011,1437919200,true,7,34,63,1
0501110514,,false,0,0,3,0
0936050029,1437919200,false,2,0,2,0
1331040513,1437919207,false,3,0,8,0
1131050515,1437919207,false,9,0,3,1
1137010024,1437919203,false,0,0,37,2
0617060018,1437919208,false,2,0,30,1
1536030075,1437919200,false,0,0,2,0
0943030019,1437919200,true,3,0,1,0
0421040011,1437919209,false,2,0,29,2
1111060015,1437919207,false,0,0,19,0
0937010019,1437919209,false,0,0,11,0
1132070011,1437919208,false,4,0,140,1
1142100017,1437919208,false,1,0,109,0
1140010510,1437919208,false,1,0,1,0
1141310019,,false,6,0,16,0
1141090512,,false,6,0,2,0
1105050012,,false,0,0,1,0
1101100011,1437919320,false,6,14,33,0
