hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432128002,false,1,0,44,2
1131050515,1432127951,false,2,0,2,2
0439010518,1432127108,false,0,0,29,0
1101020018,1432128600,false,2,0,2,1
0601160016,,false,3,0,24,0
1142120001,1432128002,true,7,2,49,0
1101150011,1432127400,true,1,8,37,1
0936060016,1432127918,false,0,0,0,1
0401180014,1432127108,false,5,0,74,0
1145010010,1432127340,true,0,0,21,0
1302050014,1432127992,true,2,14,72,3
1434020015,1432127973,false,1,0,8,0
1536030075,1432127940,false,0,0,4,0
1301200010,1432127940,false,4,0,25,0
0936050029,1432128000,false,1,0,0,0
0501110514,,false,1,0,5,4
1331040513,1432128002,false,1,2,35,0
1137010024,1432128000,false,0,0,32,0
1122010012,1432127938,false,2,0,37,1
0617060018,1432128002,false,1,0,37,3
0943030019,1432128000,false,1,0,8,0
0421040011,1432128003,false,4,0,30,1
1131010011,1432128000,true,10,32,62,0
1132070011,1432128002,true,6,13,159,1
1111060015,1432128002,false,0,16,28,0
1142100017,1432128003,true,5,131,107,2
0602030026,1432127700,false,0,0,33,1
0937010019,1432128005,false,0,0,2,0
1140010510,1432128003,false,1,19,31,1
1317040011,1432128007,false,0,0,4,0
1141090512,,false,1,0,9,0
1105050012,,false,0,0,0,0
1141310019,,false,6,0,65,0
1101100011,1432128120,false,5,36,28,0
