hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432677601,false,0,0,61,1
0601160016,,false,2,0,37,0
0439010518,1432674311,false,0,0,15,0
1101020018,1432677600,false,0,0,8,4
1434020015,1432677514,false,0,0,12,0
0936060016,1432677415,false,0,0,1,0
1101150011,1432677000,true,1,15,37,0
0401180014,1432674310,false,0,0,80,4
1142120001,1432677602,false,1,0,57,0
1145010010,1432676340,false,1,0,15,0
1302050014,1432677593,false,0,0,70,0
1317040011,1432677602,false,0,0,2,0
1122010012,1432676791,false,1,0,22,0
1301200010,1432677600,false,3,0,15,0
1536030075,1432677600,false,0,0,1,0
0501110514,,false,1,0,3,1
1131010011,1432677600,false,0,26,58,1
0936050029,1432677600,false,0,0,1,1
1331040513,1432677601,false,0,0,16,0
0617060018,1432677602,false,0,0,26,2
0421040011,1432677603,false,4,0,27,5
0943030019,1432677600,false,0,0,0,0
1137010024,1432677601,false,0,0,45,0
1132070011,1432677601,true,1,11,224,1
1111060015,1432677601,false,0,0,12,0
1131050515,1432677542,false,1,0,8,0
1142100017,1432677602,true,0,78,105,1
0602030026,1432677300,true,2,14,58,1
1140010510,1432677602,false,0,0,12,0
0937010019,1432677623,false,0,0,4,0
1141090512,,false,1,0,2,0
1141310019,,false,2,0,47,10
1105050012,,false,0,0,1,0
1101100011,1432677720,false,1,29,36,1
