hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1434579601,false,0,0,74,3
1131050515,1434579543,false,2,0,6,2
1101020018,1434580200,false,0,0,9,2
0601160016,,false,1,0,31,0
1142120001,1434579601,false,0,0,59,1
0936060016,1434579511,false,0,0,3,1
0602030026,1434579300,true,0,11,53,0
1145010010,1434577740,true,2,0,33,0
0439010518,1434578702,false,0,0,18,0
0401180014,1434578702,false,0,5,75,3
1302050014,1434579580,true,1,31,101,4
1101150011,1434579000,true,0,0,31,0
1434020015,1434579574,false,3,0,6,0
1131010011,1434579600,false,2,21,64,0
1301200010,1434579540,false,1,0,25,3
0936050029,1434579540,false,1,0,13,0
1331040513,1434579601,false,1,0,28,0
1137010024,1434579593,false,0,0,52,0
0617060018,1434579602,false,0,0,39,2
1536030075,1434579540,false,0,0,1,0
0421040011,1434579603,true,1,0,25,7
1131100010,1434579600,false,0,0,10,0
1111060015,1434579602,false,1,0,16,0
0501110514,,false,0,0,3,2
0943030019,1434579600,false,0,0,7,0
1132070011,1434579602,true,0,2,192,3
0937010019,1434579604,false,0,0,19,0
1142100017,1434579602,true,2,97,115,5
1140010510,1434579602,false,0,0,18,1
1141310019,,false,1,0,77,1
1105050012,,false,1,0,21,0
1141090512,,false,1,0,25,0
1122010012,1434579607,false,3,0,23,0
1317040011,1434579612,false,1,0,11,0
1101100011,1434579720,false,2,0,28,0
