hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439667602,false,0,0,0,0
1101020018,1439668800,false,0,0,6,0
1131050515,1439667605,false,1,0,5,0
1101150011,1439667000,false,0,0,28,0
1434020015,1439667452,false,0,0,1,0
1145010010,1439666340,false,0,0,13,0
0601160016,,false,2,0,10,0
0936060016,1439667600,false,2,0,0,0
1122010012,1439667551,false,2,0,15,0
0401180014,1439665504,false,0,0,55,0
0439010518,1439665504,false,0,0,11,0
1142120001,1439667608,false,2,0,33,0
0602030026,1439667300,false,0,0,38,0
1131010011,1439667600,false,4,24,47,0
1317040011,1439667608,false,1,0,7,0
0501110514,,false,0,0,1,0
1302050014,1439667598,true,2,4,65,0
0936050029,1439667600,false,2,0,0,0
1137010024,1439667606,false,0,0,8,0
1301200010,1439667600,false,2,0,8,1
1536030075,1439667600,false,0,0,0,0
1331040513,1439667608,false,0,1,13,0
0943030019,1439667600,true,0,0,0,0
0617060018,1439667609,false,0,0,31,1
1111060015,1439667607,false,0,9,12,0
1132070011,1439667608,false,3,0,94,0
1140010510,1439667608,false,0,0,11,0
1142100017,1439667608,false,0,0,71,2
1141310019,,false,0,0,21,0
1105050012,,false,0,0,0,0
1141090512,,false,1,0,4,0
0937010019,1439667615,false,0,0,0,0
0421040011,1439667623,false,1,0,26,0
1101100011,1439667720,false,4,0,21,0
