hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1435944002,false,1,0,34,3
1131050515,1435943946,false,0,0,1,0
0439010518,1435943103,false,0,0,14,0
0601160016,,false,3,0,21,0
1101020018,1435944600,false,0,0,1,1
1101150011,1435943400,false,2,0,35,2
0936060016,1435872403,false,0,0,2,0
1142120001,1435944002,false,2,0,61,0
0602030026,1435943700,true,1,24,56,1
1145010010,1435942140,false,1,0,21,0
0401180014,1435943103,false,1,0,58,1
1434020015,1435943972,false,0,0,9,0
1317040011,1435944002,false,1,0,5,0
1301200010,1435944000,false,2,0,37,3
1131010011,1435944000,false,2,29,60,0
1536030075,1435944000,false,1,0,0,0
0936050029,1435944000,false,0,0,0,0
1137010024,1435944000,false,0,0,26,1
0617060018,1435944002,false,2,0,34,2
1331040513,1435944001,false,2,0,18,2
1131100010,1435944000,false,1,0,12,0
0421040011,1435944003,true,2,3,27,3
0943030019,1435944000,true,0,0,1,0
0501110514,,false,0,0,2,1
1132070011,1435944002,false,3,0,90,0
1142100017,1435944002,false,2,0,126,3
1140010510,1435944002,false,0,0,36,0
1111060015,1435944002,false,0,0,30,0
1141090512,,false,0,0,16,0
1105050012,,false,0,0,4,0
1141310019,,false,1,0,29,3
1302050014,1435943995,true,2,17,82,0
1122010012,1435943962,false,4,0,16,1
0937010019,1435944013,false,0,0,4,0
1101100011,1435944120,false,3,0,24,0
