hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1441342802,false,0,0,0,0
1434020015,1441342714,false,1,0,0,0
1101150011,1441342200,false,3,0,30,0
1101020018,1441342800,false,2,3,19,3
0601160016,,false,5,0,9,0
1142120001,1441342802,false,3,0,32,0
0602030026,1441342500,true,4,18,33,0
1317040011,1441342802,false,4,0,9,0
0439010518,1441339503,false,0,0,14,1
1145010010,1441071540,false,0,0,8,0
0401180014,1441339503,false,8,0,55,0
1131010011,1441342800,true,3,29,48,0
1302050014,1441342790,false,3,4,48,2
0936060016,1441342800,false,3,0,0,0
0617060018,1441342803,false,0,0,36,1
1331040513,1441342802,false,8,3,15,3
1301200010,1441342740,false,3,0,6,0
1137010024,1441342792,false,0,0,11,1
0936050029,1441342800,false,0,0,0,0
1536030075,1441342800,false,1,0,2,0
0501110514,,false,3,0,10,1
1131050515,1441342747,false,2,0,1,0
1132070011,1441342802,false,7,0,96,3
1122010012,1441342573,null,1,0,19,6
1142100017,1441342803,false,2,0,46,4
1111060015,1441342802,false,1,0,6,0
0937010019,1441342806,false,0,0,2,0
1140010510,1441342803,false,0,0,21,1
0421040011,1441342810,true,5,11,33,0
1141090512,,false,2,0,30,0
1105050012,,false,0,0,3,0
1141310019,,false,8,0,104,0
0943030019,1441342800,true,2,0,2,0
1101100011,1441342920,false,1,3,52,0
