hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1438262402,false,0,0,0,0
1101020018,1438263000,false,1,0,12,2
1434020015,1438262373,false,1,0,1,0
0601160016,,false,4,0,19,2
0401180014,1438261503,false,0,10,79,0
0936060016,1438262400,false,1,0,1,0
1145010010,1438053480,false,0,0,24,1
1131050515,1438262403,false,3,0,1,0
1131010011,1438262400,true,4,28,52,0
1122010012,1438262347,false,6,0,18,2
1301200010,1438262340,false,2,0,24,1
0439010518,1438261503,false,0,0,24,0
1101150011,1438261800,false,1,2,34,0
1142120001,1438262407,false,6,0,61,0
0602030026,1438262100,true,0,6,51,0
1317040011,1438262407,false,1,0,7,0
1302050014,1438262394,false,5,19,70,0
0936050029,1438262400,false,1,0,6,1
1331040513,1438262407,false,2,0,11,0
0501110514,,false,1,0,3,0
1536030075,1438262400,false,0,0,3,0
1137010024,1438262396,false,0,0,42,0
0617060018,1438262408,false,3,0,34,3
1111060015,1438262407,false,3,0,12,2
0421040011,1438262409,false,4,0,26,2
0943030019,1438262400,true,0,0,7,0
1132070011,1438262408,true,1,22,133,3
1140010510,1438262408,false,0,0,23,0
1142100017,1438262408,false,3,0,77,1
0937010019,1438262408,false,0,0,8,0
1105050012,,false,1,0,2,0
1141090512,,false,3,0,3,0
1141310019,,false,1,0,42,0
1101100011,1438262460,false,3,0,25,0
