hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1445799604,false,0,0,59,2
1101150011,1445799000,false,3,0,22,0
1131050515,1445799543,false,1,0,6,0
1434020015,1445799512,false,0,0,5,0
0439010518,1445796304,false,1,0,8,0
1101020018,1445799600,false,0,0,2,0
1142120001,1445799603,false,0,0,35,0
0601160016,,false,0,0,28,1
1317040011,1445799602,false,2,0,6,1
0501110514,,false,1,0,3,1
0602030026,1445799300,true,0,15,55,0
1145010010,1445797740,false,0,0,16,0
0401180014,1445796304,true,3,10,81,3
0936060016,1445799600,false,0,0,0,0
1122010012,1445799463,false,1,0,31,1
0943030019,1445799540,false,1,0,0,1
1301200010,1445799540,false,3,0,4,1
1131010011,1445799600,true,3,29,64,1
1302050014,1445799589,true,0,0,0,0
0617060018,1445799603,false,2,0,35,0
0936050029,1445799600,false,1,0,0,0
1331040513,1445799602,false,0,0,6,0
1536030075,1445799600,false,0,0,3,0
0421040011,1445799604,false,3,0,13,2
1111060015,1445799602,false,0,0,20,0
1132070011,1445799603,false,3,0,112,2
1140010510,1445799603,false,0,0,21,0
1141310019,,false,3,0,22,0
1142100017,1445799603,true,0,89,122,0
1141090512,,false,1,0,7,0
1105050012,,false,0,0,2,0
0937010019,1445799608,false,0,0,1,0
1137010024,1445799628,false,0,0,25,1
1101100011,1445799720,false,3,0,35,0
