hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1433271602,false,1,0,76,2
1142120001,1433271602,false,1,0,61,0
1101020018,1433271600,false,1,0,3,2
0601160016,,false,3,0,29,0
1434020015,1433271518,false,0,0,9,0
0936060016,1433271424,false,1,0,1,0
1101150011,1433271000,false,1,0,36,0
0439010518,1433268310,false,0,0,19,0
1122010012,1433271418,false,1,0,27,1
0401180014,1433268310,false,0,11,90,6
1302050014,1433271589,true,2,25,90,3
1317040011,1433271602,false,1,0,5,0
1145010010,1433270940,false,0,0,28,0
1301200010,1433271600,false,2,0,16,0
1131010011,1433271600,false,4,27,56,4
0936050029,1433271600,false,1,0,5,0
1131050515,1433271567,false,0,0,7,0
1331040513,1433271601,false,0,4,28,0
1137010024,1433271590,false,0,0,38,0
0617060018,1433271602,false,1,0,49,1
1536030075,1433271600,false,2,0,3,0
0943030019,1433271600,false,1,0,17,0
0421040011,1433271603,false,2,0,19,0
0501110514,,false,0,0,16,0
0602030026,1433271300,true,2,21,57,1
0937010019,1433271604,false,0,0,9,0
1132070011,1433271602,true,2,23,191,2
1111060015,1433271602,false,0,0,24,0
1142100017,1433271602,true,0,93,116,4
1140010510,1433271602,false,0,0,43,0
1141310019,,false,0,0,61,0
1141090512,,false,1,0,13,0
1105050012,,false,0,0,8,0
1101100011,1433271720,false,6,66,31,0
