hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1441707551,false,1,0,0,0
1317050017,1441707602,false,0,0,0,0
1101020018,1441708200,false,0,0,9,2
1434020015,1441707572,false,1,0,0,0
1142120001,1441707603,false,2,0,28,0
0601160016,,false,4,0,8,1
0439010518,1441706703,false,0,0,12,0
0602030026,1441707300,false,2,0,37,1
0401180014,1441706703,false,4,0,61,1
1145010010,1441071540,false,0,0,8,0
0936060016,1441707600,false,1,0,0,0
1317040011,1441707603,false,2,0,10,0
1301200010,1441707540,false,2,0,5,1
1101150011,1441707000,false,1,0,18,0
1131010011,1441707600,false,1,30,54,0
1536030075,1441707600,false,1,0,0,0
0936050029,1441707600,false,1,0,0,0
1302050014,1441707602,false,4,6,61,2
0617060018,1441707603,false,0,0,34,0
1122010012,1441707578,false,3,0,7,1
1137010024,1441707597,false,0,0,19,0
1331040513,1441707603,false,3,0,12,2
1111060015,1441707602,false,0,0,7,0
1132070011,1441707602,true,2,78,109,3
1142100017,1441707603,false,3,0,81,1
1140010510,1441707603,false,0,0,15,0
0501110514,,false,0,0,5,2
0937010019,1441707606,false,0,0,4,0
0421040011,1441707610,true,3,7,32,4
0943030019,1441707600,false,1,0,2,0
1141090512,,false,5,0,15,0
1141310019,,false,16,0,68,1
1105050012,,false,0,0,6,0
1101100011,1441707720,false,7,0,33,0
