hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1428550745,false,3,0,3,0
1101020018,1428552000,false,0,0,7,1
0601160016,,false,4,0,35,0
0936060016,1428550657,false,3,0,5,0
1142120001,1428550802,false,4,0,46,0
1302050014,1428550791,false,2,0,48,4
1145010010,1428549480,false,0,0,29,0
1434020015,1428550694,false,1,0,1,0
0401180014,1428548711,true,0,12,135,5
1101150011,1428550200,false,1,4,31,0
0439010518,1428548712,false,1,0,23,0
1122010012,1428550641,false,3,0,35,5
1301200010,1428550800,false,1,0,28,1
0936050029,1428550800,false,0,0,2,0
1137010024,1428550802,false,0,0,47,0
1317040011,1428550803,false,1,0,10,0
1536030075,1428550800,false,1,0,5,0
0421040011,1428550803,false,3,7,39,0
1317050017,1428550803,false,1,0,62,4
1131010011,1428550800,false,4,27,66,2
0943030019,1428550800,false,3,0,1,0
1331040513,1428550802,false,4,16,28,3
0617060018,1428550804,false,1,0,41,1
0501110514,,false,1,0,17,3
1111060015,1428550803,false,2,47,38,1
1132070011,1428550803,false,5,0,166,2
0602030026,1428550500,true,3,19,63,0
1142100017,1428550803,false,4,0,116,6
1140010510,1428550803,false,2,0,17,1
1141310019,,true,4,11,95,0
1141090512,,true,1,9,22,0
1105050012,,false,1,0,11,0
0937010019,1428550814,false,0,0,12,0
1101100011,1428550980,false,6,56,57,0
