hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1428461950,false,1,0,10,0
1317050017,1428462001,false,3,0,68,5
1101020018,1428462000,false,0,0,9,2
0601160016,,false,7,0,25,0
1142120001,1428462002,false,3,0,35,0
1434020015,1428461958,false,3,0,3,0
0936060016,1428461811,false,5,0,5,1
1145010010,1428460080,false,1,0,24,0
1101150011,1428461400,true,1,2,32,0
0439010518,1428458713,false,7,0,29,0
1302050014,1428461989,false,2,0,54,5
0401180014,1428458712,true,0,17,125,6
1122010012,1428461995,false,4,0,26,2
1301200010,1428462000,false,5,0,32,1
0501110514,,false,1,0,6,1
0936050029,1428462000,false,0,0,1,0
1137010024,1428462002,false,0,0,47,0
1317040011,1428462002,false,2,0,13,0
1331040513,1428462001,false,3,16,36,0
0943030019,1428462000,false,1,0,6,0
0421040011,1428462002,false,4,9,41,1
0617060018,1428462002,false,2,0,37,2
1536030075,1428462000,false,0,0,3,0
0602030026,1428461700,true,3,23,70,0
1131010011,1428462000,true,7,36,77,0
1132070011,1428462001,true,5,42,194,9
1111060015,1428462001,false,1,28,47,2
1142100017,1428462002,false,3,0,122,8
1140010510,1428462001,false,1,0,30,4
1141090512,,true,0,1,34,0
1141310019,,false,2,0,76,0
1105050012,,false,0,0,13,0
0937010019,1428462011,false,0,0,12,0
1101100011,1428462120,false,3,59,62,1
