hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432791603,false,2,0,68,1
0439010518,1432789511,false,3,0,19,0
1142120001,1432791602,false,3,0,31,0
1101020018,1432792800,false,1,0,6,0
0401180014,1432789511,false,2,0,72,7
0936060016,1432791558,false,1,0,2,0
1434020015,1432791457,false,2,0,2,0
0601160016,,true,5,6,43,0
1145010010,1432789740,false,1,0,15,0
1131050515,1432791549,false,3,0,2,1
1302050014,1432791588,true,2,25,63,1
1122010012,1432791583,false,0,0,26,1
0936050029,1432791600,false,1,0,2,0
1101150011,1432791000,true,5,17,34,0
1137010024,1432791599,false,0,0,25,0
0617060018,1432791603,false,0,0,44,3
1536030075,1432791600,false,0,0,1,0
1301200010,1432791600,false,2,0,23,0
0421040011,1432791603,false,1,0,27,5
0501110514,,false,4,0,9,1
1131010011,1432791600,false,4,30,43,0
1331040513,1432791602,false,5,3,13,0
0943030019,1432791600,false,0,0,3,0
0937010019,1432791604,false,0,0,5,0
1111060015,1432791602,false,0,0,7,2
1132070011,1432791602,true,7,86,221,2
1140010510,1432791602,false,1,0,5,0
1142100017,1432791602,true,5,125,103,2
0602030026,1432791300,true,1,33,47,1
1317040011,1432791613,false,2,0,11,0
1105050012,,false,1,0,7,0
1141310019,,false,3,0,40,0
1141090512,,false,10,0,14,0
1101100011,1432791720,false,4,44,44,0
