hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1430372402,false,3,0,42,0
1101020018,1430373600,false,0,2,14,5
0601160016,,true,7,0,25,0
1145010010,1430371140,true,1,0,16,0
1434020015,1430372297,false,0,0,4,0
0501110514,,false,0,0,8,1
1122010012,1430372331,false,7,0,28,4
0936060016,1430372166,false,1,0,3,0
1142120001,1430372402,false,1,0,56,0
0401180014,1430370315,true,3,5,80,7
1302050014,1430372398,false,4,2,52,1
0617060018,1430372402,false,1,0,46,4
1301200010,1430372340,false,1,0,38,1
1317040011,1430372402,false,0,0,7,0
1131050515,1430372347,false,1,0,5,0
1101150011,1430371800,false,3,14,42,0
1331040513,1430372402,false,1,0,17,3
1137010024,1430372395,false,0,0,30,0
0943030019,1430372400,false,0,0,3,2
0421040011,1430372403,false,2,0,33,6
0439010518,1430370315,false,0,0,10,0
1111060015,1430372402,false,0,0,34,0
0936050029,1430372400,false,1,0,1,0
1132070011,1430372403,true,4,40,149,5
1131010011,1430372400,true,3,32,60,2
1536030075,1430372400,false,1,0,1,0
1142100017,1430372402,true,1,93,92,2
1140010510,1430372402,false,0,0,15,0
0602030026,1430372100,true,0,7,41,2
0937010019,1430372403,false,0,0,15,0
1141090512,,false,3,0,22,0
1105050012,,false,0,0,1,0
1141310019,,false,0,0,56,0
1101100011,1430372520,false,0,35,48,1
