hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1435824002,false,0,0,38,6
1131050515,1435823946,false,1,0,2,1
0601160016,,false,10,0,14,0
1142120001,1435824002,true,5,21,79,0
0936060016,1435823968,false,2,0,3,0
0602030026,1435823700,true,1,10,56,0
1434020015,1435823915,false,2,0,1,0
1145010010,1435823340,false,0,0,20,0
1101150011,1435823400,false,2,20,39,4
0439010518,1435820702,false,0,0,16,1
0401180014,1435820702,false,4,0,56,2
1101020018,1435824000,false,1,0,5,4
1536030075,1435824000,false,1,0,0,0
1137010024,1435823993,false,0,0,29,1
0936050029,1435824000,false,2,0,2,0
1301200010,1435824000,false,4,0,22,1
0617060018,1435824003,false,1,0,29,3
1331040513,1435824002,false,4,3,16,1
1131010011,1435824000,false,4,32,56,0
0421040011,1435824003,true,4,6,37,1
1317040011,1435824003,false,4,0,10,0
1131100010,1435824000,false,2,0,16,0
0943030019,1435824000,true,0,0,3,0
0501110514,,false,2,0,9,4
1302050014,1435823990,true,3,19,85,1
1111060015,1435824002,false,1,0,25,0
1142100017,1435824002,false,0,0,134,1
1140010510,1435824002,true,0,39,27,0
1132070011,1435824002,false,1,0,102,0
1122010012,1435823958,false,3,0,27,1
1105050012,,false,0,0,6,0
1141310019,,false,10,0,42,2
1141090512,,false,0,0,25,0
0937010019,1435824007,false,0,0,2,0
1101100011,1435824120,false,1,0,19,0
