hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1441451943,false,0,0,2,0
1317050017,1441452002,false,0,0,0,0
1101150011,1441451400,false,3,0,15,0
1101020018,1441452600,false,4,0,5,2
1142120001,1441452003,false,5,0,27,0
0439010518,1441451102,false,1,0,15,0
1536030075,1441452000,false,1,0,2,0
0936060016,1441452000,false,2,0,0,0
1434020015,1441451978,false,4,0,0,0
0602030026,1441451700,false,2,0,30,1
0401180014,1441451102,false,3,0,55,2
0936050029,1441452000,false,2,0,1,0
1145010010,1441071540,false,0,0,8,0
0601160016,,false,8,0,4,0
1317040011,1441452003,false,4,0,6,0
1122010012,1441451911,null,9,0,15,2
1137010024,1441452001,false,0,0,4,0
1301200010,1441451940,false,2,0,6,0
0617060018,1441452003,false,3,0,14,1
1131010011,1441452000,false,9,31,34,0
1331040513,1441452003,false,3,0,4,0
1132070011,1441452002,false,0,0,89,1
1111060015,1441452002,false,3,0,1,0
1302050014,1441451992,false,2,0,24,0
1140010510,1441452002,false,0,0,8,0
1142100017,1441452003,false,1,0,32,5
0501110514,,false,3,0,2,0
0421040011,1441452010,true,5,13,13,5
0937010019,1441452008,false,0,0,1,0
0943030019,1441452000,true,2,0,2,0
1105050012,,false,1,0,2,0
1141090512,,false,8,0,5,0
1141310019,,false,12,0,61,0
1101100011,1441452120,false,2,0,19,0
