hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1440723602,false,0,0,0,0
1317040011,1440723602,false,2,0,10,0
1434020015,1440723512,false,1,0,0,0
1131050515,1440723545,false,3,0,0,0
0601160016,,false,2,0,25,0
1145010010,1440722940,false,0,0,11,0
0936060016,1440723600,false,0,0,0,0
1101150011,1440723000,false,2,0,36,0
1142120001,1440723603,false,2,0,43,0
0602030026,1440723300,false,1,0,35,0
0501110514,,false,2,0,3,0
1122010012,1440723570,false,1,0,24,1
1131010011,1440723600,false,2,26,64,3
1302050014,1440723579,false,0,0,38,0
0617060018,1440723603,false,1,0,28,3
1301200010,1440723540,false,0,0,5,0
1137010024,1440723593,false,0,0,22,0
0943030019,1440723600,true,1,0,0,0
1111060015,1440723602,false,0,0,4,0
1132070011,1440723603,false,1,0,75,0
1142100017,1440723603,false,0,0,75,6
1140010510,1440723603,false,0,0,18,0
0401180014,1440720302,false,0,0,63,1
1101020018,1440723600,false,1,0,6,0
0439010518,1440720303,false,0,0,16,0
1331040513,1440723606,false,0,0,9,0
0936050029,1440723600,false,0,0,0,0
1536030075,1440723600,false,0,0,3,0
1141090512,,false,1,0,13,0
1141310019,,false,6,0,48,0
1105050012,,false,0,0,2,0
0421040011,1440723610,false,2,0,24,0
0937010019,1440723616,false,0,0,11,0
1101100011,1440723720,false,3,0,28,0
