hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439194802,false,0,0,0,0
1101020018,1439195400,false,3,0,11,1
1434020015,1439194773,false,1,0,0,0
0601160016,,false,7,0,11,0
0401180014,1439193917,true,5,10,86,2
1131050515,1439194742,false,2,0,1,1
1145010010,1439192340,false,1,0,11,0
0936060016,1439194800,false,0,0,0,0
1101150011,1439194200,true,2,0,30,0
1317040011,1439194807,false,2,0,14,1
1122010012,1439194770,false,3,0,20,6
0439010518,1439193918,false,0,0,14,1
1131010011,1439194800,false,1,37,48,0
1142120001,1439194807,false,3,0,37,0
0602030026,1439194501,true,0,3,25,0
0501110514,,false,2,0,15,4
1302050014,1439194800,true,3,0,60,0
1536030075,1439194800,false,0,0,2,0
0936050029,1439194800,false,0,0,8,0
1331040513,1439194807,false,1,6,17,1
1137010024,1439194804,false,0,0,10,1
1301200010,1439194740,false,4,0,9,3
1111060015,1439194807,false,1,0,17,0
0617060018,1439194808,false,9,0,28,2
1132070011,1439194808,false,4,0,129,1
0943030019,1439194800,true,0,0,7,0
1140010510,1439194808,true,2,0,15,1
1142100017,1439194808,false,1,0,77,0
0937010019,1439194810,false,0,0,7,2
1141090512,,false,1,0,9,0
1141310019,,false,0,0,43,0
1105050012,,false,0,0,3,0
0421040011,1439194830,true,5,23,33,3
1101100011,1439194920,false,1,0,32,0
