hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1101150011,1444947000,false,0,0,27,0
1131050515,1444947547,false,1,0,2,1
1317050017,1444947602,false,0,0,39,0
1101020018,1444948200,false,0,0,2,0
0439010518,1444946708,false,0,0,5,0
0602030026,1444947301,true,1,2,50,3
1145010010,1444946340,false,0,0,5,0
0601160016,,false,0,0,19,0
0401180014,1444946708,false,1,0,73,1
1142120001,1444947602,false,2,0,22,0
1434020015,1444947575,false,0,0,1,0
0936060016,1444947600,false,0,0,1,0
1317040011,1444947602,false,0,0,7,0
0943030019,1444947540,false,2,0,11,0
1536030075,1444947600,false,2,0,2,0
1301200010,1444947600,false,1,0,21,4
1122010012,1444947348,false,0,0,15,1
0936050029,1444947600,false,1,0,4,0
1137010024,1444947592,false,0,0,16,1
1302050014,1444947589,true,0,0,0,0
0617060018,1444947603,false,1,0,39,1
0501110514,,false,0,0,12,0
1331040513,1444947602,false,0,0,16,2
1111060015,1444947602,false,0,0,7,0
1132070011,1444947602,false,0,0,109,1
1140010510,1444947602,false,0,0,10,0
1142100017,1444947603,false,0,0,114,0
1141090512,,false,0,0,5,0
1105050012,,false,0,0,3,0
1141310019,,false,1,0,10,0
1131010011,1444947600,false,0,30,40,0
0421040011,1444947610,false,1,0,20,4
0937010019,1444947614,false,0,0,2,0
1101100011,1444947720,false,3,0,32,0
