hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432880403,false,2,0,58,3
1101020018,1432881000,false,0,0,2,0
1145010010,1432879680,false,0,0,13,0
0601160016,,false,16,4,22,0
0936060016,1432880308,false,0,0,0,0
1122010012,1432880149,false,1,0,21,2
0501110514,,false,3,0,8,2
1434020015,1432880375,false,1,0,4,0
0401180014,1432879508,false,0,0,59,4
0617060018,1432880403,false,2,0,45,1
1331040513,1432880403,false,1,0,10,0
1131050515,1432880344,false,0,0,1,0
0439010518,1432879509,false,1,0,16,0
1301200010,1432880400,false,2,0,12,0
1101150011,1432879800,true,2,0,30,0
1142120001,1432880404,false,5,0,28,0
0602030026,1432880100,true,2,13,43,2
1302050014,1432880391,true,4,6,54,1
1137010024,1432880399,false,0,0,15,0
1317040011,1432880404,false,9,0,9,0
0936050029,1432880400,false,0,0,2,0
1536030075,1432880400,false,2,0,1,0
1131010011,1432880400,false,9,28,51,3
0943030019,1432880400,false,1,0,2,0
0421040011,1432880405,false,0,0,18,8
0937010019,1432880406,false,0,0,4,0
1132070011,1432880403,true,7,75,184,5
1111060015,1432880403,false,0,0,4,0
1142100017,1432880403,true,0,121,106,4
1140010510,1432880403,false,1,0,5,0
1105050012,,false,1,0,4,0
1141310019,,false,6,0,0,0
1141090512,,false,10,0,15,0
1101100011,1432880520,false,1,52,48,0
