hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1430205602,false,0,0,30,4
1131050515,1430205548,false,3,0,16,1
0601160016,,true,5,0,26,0
1142120001,1430205602,false,6,0,55,0
1101150011,1430205000,true,4,8,36,0
1101020018,1430206200,false,2,0,6,3
0439010518,1430204718,false,1,0,13,0
0936060016,1430205586,false,1,0,2,0
1434020015,1430205436,false,2,0,0,0
1145010010,1430203140,true,0,0,30,0
0401180014,1430204717,false,6,10,69,8
1122010012,1430205556,false,3,0,15,0
1317040011,1430205602,false,1,0,2,0
1302050014,1430205610,false,2,0,51,1
0501110514,,false,1,0,6,0
1301200010,1430205540,false,2,0,33,2
1137010024,1430205598,false,0,0,25,0
1536030075,1430205600,false,0,0,1,0
0617060018,1430205602,false,7,0,47,1
0936050029,1430205600,false,0,0,2,0
0421040011,1430205603,false,1,0,27,1
1331040513,1430205602,false,4,0,9,1
1111060015,1430205602,true,0,44,23,1
1132070011,1430205602,true,2,67,183,7
0602030026,1430205300,false,3,0,38,0
1131010011,1430205600,true,4,33,62,4
1142100017,1430205602,false,1,0,104,8
1140010510,1430205602,false,0,0,10,0
0943030019,1430205600,false,3,0,2,0
0937010019,1430205603,false,0,0,15,0
1105050012,,false,0,0,0,0
1141090512,,false,6,0,11,0
1141310019,,false,3,0,45,0
1101100011,1430205720,false,1,48,45,1
