hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1431607202,false,1,0,41,6
0601160016,,false,6,0,18,0
0439010518,1431605112,false,0,0,9,0
1142120001,1431607202,false,7,0,36,0
1101020018,1431608400,false,1,0,6,2
0936060016,1431607115,false,4,0,1,0
1101150011,1431606600,false,4,0,26,0
1434020015,1431607055,false,1,0,7,0
0401180014,1431605112,false,4,3,81,2
1145010010,1431605880,true,1,0,22,0
1301200010,1431607200,false,4,0,10,0
1317040011,1431607203,false,3,0,4,0
1122010012,1431607198,null,7,0,16,4
0501110514,,false,2,0,10,1
1131050515,1431607142,false,0,0,2,1
1536030075,1431607200,false,0,0,2,0
1137010024,1431607193,false,0,0,22,0
0936050029,1431607200,false,0,0,3,0
0617060018,1431607203,false,6,0,43,0
1331040513,1431607202,false,3,16,30,3
0943030019,1431607200,false,0,0,2,0
0421040011,1431607203,false,3,0,22,3
1302050014,1431607200,true,4,3,69,1
1111060015,1431607202,false,0,0,22,0
1131010011,1431607200,true,5,27,57,0
1132070011,1431607202,true,4,33,163,1
1142100017,1431607202,true,1,125,95,0
1140010510,1431607202,false,3,0,9,0
0602030026,1431606900,true,1,4,41,0
0937010019,1431607204,false,0,0,13,0
1141090512,,false,1,0,6,0
1105050012,,false,0,0,2,0
1141310019,,false,6,0,48,0
1101100011,1431607320,false,2,32,31,1
