hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1428388749,false,1,0,11,2
0601160016,,true,3,0,23,0
1434020015,1428388697,false,0,0,4,0
1317050017,1428388802,false,2,0,69,6
0936060016,1428388747,false,1,0,1,0
1101150011,1428388200,false,0,0,27,0
1145010010,1428387540,false,0,0,24,0
0401180014,1428386712,true,1,15,96,10
1302050014,1428388788,false,2,0,42,3
1101020018,1428390000,false,1,0,6,0
1142120001,1428388802,false,1,0,29,0
0439010518,1428386712,false,1,0,28,0
1331040513,1428388801,false,6,9,25,2
1122010012,1428388764,false,7,0,26,6
1317040011,1428388802,false,3,0,16,1
0936050029,1428388800,false,1,0,3,0
1301200010,1428388800,false,5,0,25,2
1536030075,1428388800,false,0,0,1,0
1131010011,1428388800,true,6,38,75,0
0501110514,,false,1,0,21,2
0421040011,1428388803,true,6,4,37,1
1111060015,1428388802,true,1,8,53,1
0943030019,1428388800,false,0,0,1,2
0602030026,1428388500,true,2,16,54,0
0937010019,1428388804,false,0,0,14,0
1137010024,1428388787,false,0,0,43,0
1132070011,1428388802,true,3,66,199,8
1140010510,1428388803,false,2,0,27,3
1142100017,1428388803,false,1,0,120,7
1105050012,,false,1,0,7,0
1141310019,,false,7,0,53,2
1141090512,,false,2,0,18,0
0617060018,1428388833,false,2,0,35,0
1101100011,1428388920,false,6,75,71,0
