hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1428702002,false,0,0,40,1
1131050515,1428701944,false,1,0,5,0
1101020018,1428703200,false,0,0,11,2
0601160016,,false,2,0,21,1
1142120001,1428702002,false,2,0,46,0
1101150011,1428701400,false,3,0,25,1
1302050014,1428701994,false,0,0,45,0
0936060016,1428701865,false,0,0,1,0
1434020015,1428701898,false,0,0,6,0
1145010010,1428701280,false,0,0,14,0
1317040011,1428702002,false,0,0,13,0
0401180014,1428699913,true,0,5,91,6
1122010012,1428701944,false,4,0,16,3
0439010518,1428699913,false,0,0,10,0
0501110514,,false,0,0,3,3
1301200010,1428702000,false,1,0,24,0
0936050029,1428702000,false,1,0,0,0
1331040513,1428702002,false,1,0,21,0
0617060018,1428702003,false,0,0,47,0
1536030075,1428702000,false,0,0,2,0
1137010024,1428702002,false,0,0,49,0
1131010011,1428702000,false,0,22,38,1
0421040011,1428702003,false,2,0,22,1
0943030019,1428702000,false,0,0,0,0
1111060015,1428702003,false,0,32,36,1
1132070011,1428702003,false,0,0,134,3
0602030026,1428701700,false,0,0,47,1
1140010510,1428702003,false,0,0,17,1
1142100017,1428702003,false,0,0,116,4
0937010019,1428702004,false,0,0,5,0
1141090512,,false,0,0,22,0
1105050012,,false,0,0,1,0
1141310019,,false,2,0,73,1
1101100011,1428702120,false,0,19,36,0
