hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1431536343,false,0,0,4,0
1317050017,1431536401,false,0,0,68,6
1101020018,1431536400,false,2,0,5,4
0601160016,,false,1,0,26,1
1142120001,1431536402,false,2,0,29,0
0936060016,1431536285,false,4,0,0,0
0439010518,1431533115,false,4,0,13,0
1145010010,1431535680,true,0,0,28,0
0401180014,1431533114,true,2,6,100,1
1101150011,1431535800,false,6,6,35,0
1302050014,1431536398,false,5,0,65,0
1317040011,1431536402,false,2,0,7,0
1301200010,1431536400,false,2,0,4,0
1536030075,1431536340,false,1,0,4,0
0936050029,1431536340,false,0,0,1,0
1137010024,1431536394,false,0,0,18,2
0501110514,,false,0,0,13,3
1122010012,1431536401,null,0,0,19,1
0617060018,1431536402,false,1,0,46,2
1331040513,1431536402,true,4,19,28,0
1131010011,1431536400,false,5,28,69,2
0421040011,1431536403,false,1,0,22,3
0602030026,1431536100,true,4,9,40,0
1132070011,1431536402,false,3,0,169,0
1142100017,1431536402,true,0,79,100,1
1140010510,1431536402,false,1,0,10,2
1111060015,1431536402,false,0,0,30,0
0943030019,1431536400,false,0,0,5,0
1105050012,,false,0,0,1,0
1141310019,,false,1,0,57,0
1141090512,,false,2,0,9,0
0937010019,1431536412,false,0,0,21,0
1101100011,1431536520,false,1,43,40,0
