hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1145010010,1433548140,true,0,0,23,0
0601160016,,false,3,0,23,0
0936060016,1433548592,false,1,0,0,0
1101020018,1433548800,false,1,0,1,1
1434020015,1433548724,false,1,0,6,0
1122010012,1433548786,false,3,0,26,2
1317050017,1433548805,false,1,0,59,1
1301200010,1433548800,false,1,0,19,2
0401180014,1433545509,false,1,2,73,3
0439010518,1433545510,false,0,0,21,0
0501110514,,false,0,0,4,4
1131050515,1433548753,false,1,0,3,0
1142120001,1433548804,false,4,0,53,0
1331040513,1433548803,false,0,0,19,0
0943030019,1433548800,false,2,0,6,0
1302050014,1433548786,true,2,30,91,2
1317040011,1433548804,false,2,0,10,0
1131010011,1433548800,true,3,30,58,1
1101150011,1433548200,false,1,0,38,0
1111060015,1433548803,false,0,0,25,0
0936050029,1433548800,false,3,0,3,0
0617060018,1433548805,false,1,0,41,3
1137010024,1433548804,false,0,0,40,0
1536030075,1433548800,false,1,0,1,0
1132070011,1433548804,true,3,11,163,2
0602030026,1433548500,true,0,18,61,0
0937010019,1433548806,false,0,0,8,0
1142100017,1433548804,true,1,118,132,1
1140010510,1433548804,false,2,0,31,0
1141310019,,false,2,0,52,0
1141090512,,false,1,0,13,0
1105050012,,true,0,0,23,0
0421040011,1433548819,true,1,0,31,0
1101100011,1433548920,false,5,4,46,0
