hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429675202,false,1,0,42,4
0501110514,,false,1,0,15,0
1101020018,1429675200,false,1,0,6,1
0601160016,,true,1,0,38,1
0617060018,1429675203,false,0,0,61,0
1434020015,1429675160,false,0,0,5,0
1122010012,1429675123,false,3,0,25,1
1331040513,1429675202,false,2,0,12,1
1142120001,1429675203,true,3,9,57,0
0936060016,1429675047,false,1,0,2,0
0943030019,1429675200,false,2,0,15,0
1317040011,1429675204,false,2,0,12,0
0401180014,1429671909,true,2,10,113,2
1145010010,1429673940,false,0,0,13,0
1301200010,1429675200,false,3,0,31,0
0421040011,1429675204,true,1,14,53,1
0439010518,1429671910,false,0,0,12,0
1101150011,1429674600,true,0,11,35,0
1137010024,1429675196,false,0,0,30,1
1302050014,1429675202,false,0,0,49,2
0936050029,1429675200,false,1,0,3,0
1536030075,1429675200,false,0,0,5,0
0937010019,1429675205,false,0,0,24,2
1132070011,1429675204,true,0,41,161,3
1111060015,1429675203,false,2,0,25,2
1140010510,1429675204,false,0,0,28,0
1131050515,1429675144,false,1,0,5,1
1131010011,1429675200,false,3,27,46,1
1142100017,1429675207,false,1,0,117,2
1141310019,,false,7,0,50,1
1141090512,,false,3,0,20,0
1105050012,,false,0,0,0,0
0602030026,1429674900,true,2,20,54,1
1101100011,1429675320,false,3,32,41,0
