hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1101150011,1445165400,false,7,0,17,0
1131050515,1445165942,false,3,0,0,0
1317050017,1445166003,false,1,0,44,1
0439010518,1445162703,false,6,0,4,0
1434020015,1445165912,false,1,0,0,0
1142120001,1445166002,false,4,0,14,0
1101020018,1445166000,false,2,0,1,0
1317040011,1445166002,false,4,0,8,1
1536030075,1445166000,false,0,0,0,0
0601160016,,false,1,0,7,0
0936060016,1445166000,false,5,0,0,0
0936050029,1445166000,false,0,0,2,0
1145010010,1445164140,false,1,0,8,0
0401180014,1445162703,false,3,0,77,1
0943030019,1445165940,false,4,0,1,0
1122010012,1445165908,false,1,0,13,1
1137010024,1445165999,false,0,0,20,0
1131010011,1445166000,false,13,31,29,1
0617060018,1445166002,false,2,0,36,1
1331040513,1445166001,false,4,0,4,0
1301200010,1445165940,false,8,0,13,2
0501110514,,false,0,0,2,2
0421040011,1445166003,false,5,0,30,0
0602030026,1445165699,true,2,28,52,1
1132070011,1445166001,false,1,0,98,0
0937010019,1445166003,false,0,0,0,0
1111060015,1445166001,false,0,0,7,0
1142100017,1445166002,true,0,28,76,5
1140010510,1445166002,false,2,0,4,0
1141310019,,false,9,0,3,0
1105050012,,false,0,0,4,0
1141090512,,false,5,0,8,0
1101100011,1445166120,false,4,6,26,0
