hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1441138802,false,0,0,0,0
1131050515,1441138747,false,1,0,10,0
1101150011,1441138200,false,0,0,32,0
1317040011,1441138802,false,0,0,3,0
1101020018,1441139400,false,1,1,12,1
0401180014,1441137904,false,0,0,69,0
0601160016,,false,0,0,12,1
0439010518,1441137904,false,0,0,11,0
0602030026,1441138499,false,0,0,40,1
0936060016,1441138800,false,1,0,0,0
1145010010,1441071540,false,0,0,8,0
1142120001,1441138802,false,2,0,25,0
0936050029,1441138800,false,0,0,1,0
1122010012,1441138708,null,1,0,33,0
0617060018,1441138802,false,0,0,32,1
1434020015,1441138775,false,0,0,3,0
1137010024,1441138796,false,0,0,17,1
1131010011,1441138800,false,2,34,56,0
1301200010,1441138740,false,1,0,5,1
1331040513,1441138802,false,0,0,11,3
1536030075,1441138800,false,0,0,0,0
1132070011,1441138802,false,2,0,98,2
0943030019,1441138800,true,1,0,0,0
1111060015,1441138802,false,0,0,9,0
0501110514,,false,0,0,3,0
1140010510,1441138803,false,0,0,41,0
1142100017,1441138803,false,0,0,59,4
0937010019,1441138804,false,0,0,1,0
1302050014,1441138796,false,0,0,35,2
1105050012,,false,0,0,6,0
1141090512,,false,0,0,8,0
1141310019,,false,4,0,55,0
0421040011,1441138809,false,2,3,31,0
1101100011,1441138920,false,6,0,29,0
